charTrigrams,wordBigrams,wordUnigrams
n s,bomb neither,cemr
atc,neither hous,beauti
rn,hous school,said
ist,school hospit,europ
hin,hospit market,and
ect,market bakery,forget
e p,bakery they,everyon
arm,they peac,here
 sy,russia iran,final
e b,turkey bring,death
im,god protect,of
tor,excus get,fear
 ti,system regim,enemi
ake,regim destroy,keep
you,destroy today,load
ion,mani warplan,when
 n,warplan shot,if
e r,spring come,pictur
 mu,middl east,just
pre,turkish drone,would
 sp,we re,offici
der,mani su,word
tar,brave turkish,as
t m,reveng take,feel
sho,s difficult,part
e c,difficult turk,heart
 en,turk make,festiv
oun,make war,aircraft
ria,see power,pleas
 po,armi muham,never
han,ten year,russia
ive,oper syria,muslim
ur,regim jet,kill
orl,the great,wish
rld,syrian peopl,calm
str,peopl n,work
tan,happi free,spread
ing,i think,presid
 tr,turkey start,poor
ess,air defenc,anoth
t p,defenc system,home
man,two su,hear
id,you see,sound
 di,s last,warplan
t b,death syria,sure
syr,turkey stop,man
yri,conduct oper,shot
ht,border line,to
 ev,self defens,strength
 ho,they n,human
ut,bashar al,west
 me,al assad,idlib
 la,wont forget,ever
how,word ever,stand
lov,terrorist kill,made
ron,time russian,jet
 t,we must,smile
 pa,must speak,real
ot,year old,shield
go,he said,got
chi,s still,right
 wi,like man,moment
 am,gender equal,women
goo,woman drive,particip
om,happi birthday,million
 br,the project,r
 an,i need,that
n a,watch s,care
air,t wait,stay
ime,next weekend,at
 dr,next week,amaz
r w,that moment,babi
lea,amp that,second
ong,we came,eye
ee,the best,photo
and,show must,lt
pl,must go,safe
ah,m go,visitor
app,someth like,event
lik,bye bye,kid
ike,day my,hello
op,my god,learn
mi,peopl stand,call
ou,s time,innoc
r a,west side,thing
rd,side niggaaa,not
e a,r amp,send
e m,the one,terrorist
 ai,smile i,mind
amp,kanal d,chang
ti,i go,system
ell,wait us,destroy
 bo,love love,erdogan
s s,so much,more
n c,m scare,play
tri,come mind,well
e h,re gon,hero
ack,bu ne,free
h s,let go,tank
y s,the king,support
sto,king back,land
tec,we best,think
pla,believ fight,tri
am,today lion,luck
t r,team galatasaray,fighter
wat,next station,uav
are,galatasaray today,old
thi,today pm,na
 do,pm local,bad
ont,local time,gon
cou,time live,night
 fa,believ win,w
get,never forget,pakistan
rk,we drogba,still
ill,hell e,sport
ntr,e bir,park
rst,bir gel,without
par,came back,dream
ian,decis decis,everyth
ust,time go,initi
 fe,thursday medic,perfect
d s,come soon,weekend
y a,istanbul turkey,present
r t,first demo,student
e l,air show,who
hel,time the,so
rmi,s make,perform
 no,make trend,realli
n w,we proud,eat
t d,saad jabbar,place
t g,jabbar chaudhari,someth
lla,w million,persemb
ord,million visitor,hope
ast,last day,bam
 ge,underwat robot,matchday
el,the prototyp,medic
ori,fli car,largest
hea,introduc first,aviat
ir,watch arriv,exhibit
e g,arriv s,creat
por,s passeng,refuge
n p,passeng aircraft,rest
ame,aircraft festiv,boom
r c,festiv aviat,brave
hi,san francisco,lion
i w,new gener,european
see,the raider,state
ia,becom world,save
pea,s largest,our
nte,second biggest,king
t f,biggest event,long
adi,car plane,sky
ere,i hope,hospit
int,chines viru,usa
mor,corona viru,excus
ort,be safe,defens
hap,peopl death,ameen
d d,stay safe,hit
eas,stop eat,islam
l t,kid we,bless
eop,didnt come,wonder
i m,come petroleum,move
eac,petroleum came,face
ina,came show,becaus
 op,show beauti,close
ind,beauti natur,militari
nk,natur came,f
 yo,came share,plane
us,share love,name
lah,love came,wo
tak,came creat,wont
gre,creat livabl,break
ict,livabl world,speak
spo,thi turkish,even
ant,turkish arm,posit
rus,arm forc,disgust
r l,dont like,tuesday
ate,like war,sometim
peo,war we,fast
opl,didnt say,bird
l s,say didnt,messag
irs,didnt know,fuck
 wh,world especi,action
i a,especi europ,goal
way,europ pleas,drive
 on,pleas warm,becom
lan,warm welcom,water
 as,welcom refuge,tomorrow
r d,we strongest,excit
r m,strongest armi,pm
mil,know never,join
fir,never rest,arriv
e d,rest boom,rt
tro,armi no,true
 na,no cleaner,ah
i t,cleaner stronger,vs
old,stronger soldier,space
 ki,soldier encount,person
 gr,encount armi,all
 si,s war,bye
 fr,war equal,now
ass,equal term,up
und,term let,check
y t,s see,thursday
oda,see strong,scene
act,do want,champion
ers,want syria,girl
men,syria russia,season
sti,russia be,soon
 pl,be brave,kuzey
eli,brave war,episod
d t,war like,trabzonspor
t i,like lion,stadium
e i,those know,flight
t e,know also,meet
ata,also learn,product
 us,learn we,car
tod,said want,organ
min,want war,didnt
cha,war say,arm
ste,say know,warm
may,know fight,equal
 is,said european,also
t o,european civil,differ
ppi,civil havent,faith
son,havent differ,everi
i c,differ anim,group
mp,anim behaviour,carri
ara,in entent,small
 ce,entent state,record
unt,state fought,reach
our,fought turkish,afghanistan
 ga,armi faith,other
d p,faith turkish,imag
k t,turkish nation,bomb
ac,nation and,brother
rou,and armi,blood
e n,world beat,but
ic,beat believ,necessari
i d,believ nation,children
bes,nation the,trust
ank,the believ,atatrk
loo,forget gallipoli,territori
ari,we readi,away
rin,no doubt,cri
d m,doubt turkish,use
hat,forc power,neither
h g,power brutal,hous
 gi,brutal peopl,market
nc,peopl call,meanwhil
i l,call super,iran
wee,super power,bring
 ac,power world,guy
ech,world pak,heroic
lat,pak turk,ahead
kno,turk forc,crush
as,forc pillar,control
r e,pillar everi,ll
let,everi muslim,remind
ani,countri tge,minut
i f,tge world,conflict
r p,world forc,target
 pi,forc kill,muham
ide,muslim brutali,toward
 at,wish everyon,turn
di,everyon calm,hug
fin,calm peac,die
ssa,peac day,nd
sar,airstrik group,leader
win,group soldier,nato
is,soldier allegedli,some
ern,allegedli prepar,might
pi,prepar carri,anka
tra,carri small,defenc
d w,small video,knock
 cr,drone while,ask
dro,while here,merci
now,here turk,nice
se,turk dron,upcom
fig,dron attack,belong
e f,attack pilot,alreadi
d a,pilot and,line
rge,and video,launch
r b,drone reach,self
tal,reach afghanistan,talent
mus,s untruth,three
car,untruth photoshop,march
spr,photoshop work,kind
ed,work nobodi,son
d c,nobodi thing,bodi
i i,thing pleas,high
t h,pleas n,respons
mar,t spread,ca
pri,spread thing,where
tre,thing other,comment
ard,other let,realiti
m s,let show,better
ew,show truth,ye
d h,truth turkish,burn
eek,soldier not,oh
d l,not imag,full
ul,imag video,o
na,video syria,li
 bi,nation armi,gender
eam,armi we,road
mat,we armi,rais
rm,armi nation,leadership
wel,final sane,stori
m b,sane voic,woman
die,voic eu,danc
ssi,eu circl,damn
ave,circl turkey,class
tio,turkey go,birthday
d b,go war,retweet
bel,war not,me
 ex,not border,lot
s m,border expans,music
rot,expans oil,out
iv,oil save,sleep
ene,save innoc,help
hou,innoc syrian,head
ree,syrian civilian,goe
top,civilian bomb,step
egi,bomb day,th
h d,day day,seen
rti,turki defend,open
las,defend oppress,around
ine,oppress muslim,lie
k s,muslim muslim,travel
fli,countri neglect,cenk
l f,you tast,seri
ons,tast death,act
new,death bessar,movi
eal,bessar siha,fourti
ook,siha iha,cemn
ok,iha come,such
tea,come start,month
aha,start search,model
 kn,search hole,togeth
sol,pleas find,bat
ier,find attach,will
 ru,attach file,host
uss,file see,lead
sia,see one,ankara
il,one power,on
ven,thank you,p
h f,you lebonan,decis
eri,lebonan you,bein
ery,you are,mc
eco,are our,demo
att,our brother,teknofest
hot,king drone,latest
not,war get,robot
sen,get intens,competit
s f,nation love,design
tha,love shed,display
r i,shed blood,gener
nde,blood but,airport
uch,but come,aerospac
hey,come homeland,pray
 gu,homeland cut,sponsor
r f,cut earth,sign
isi,earth s,natur
ond,s vein,especi
d i,vein necessari,stronger
olo,fight peac,confus
aaa,peac beliv,term
giv,beliv one,those
ace,day war,civil
ade,war innoc,havent
som,innoc children,anim
tic,children win,super
iss,win war,airstrik
ini,turkey ha,allegedli
anc,ha the,prepar
ip,the most,dron
ray,most power,pilot
don,armi in,photoshop
no,in the,truth
ldi,lord of,eu
do,of the,circl
tho,the dron,iha
ait,trust friend,find
ati,friend fear,earth
lie,fear enemi,ha
ev,enemi evangel,most
cal,evangel we,lord
rec,come we,return
whi,we turk,km
oth,turk peopl,school
o s,peopl throughout,bakery
sid,throughout histori,onli
ath,histori embodi,taksim
 bu,embodi freedom,middl
out,freedom independence,east
eed,independence atatrk,job
ce,know terrorist,sir
s t,whi anoth,level
n h,anoth countri,bayraktar
ep,countri s,fate
reg,s territori,continu
bac,territori we,almighti
log,we protect,success
y m,protect countri,reveng
a s,countri terrorist,difficult
t n,assad return,western
n r,return home,impact
shi,home km,hatay
ici,km away,treat
ife,away keep,im
 fl,keep cri,run
chn,stop migrant,fair
i n,migrant invas,ten
har,invas europ,demonstr
liv,meanwhil beirut,yesterday
spe,beirut lebanon,tell
lco,neither usa,st
 cl,usa russia,down
ith,iran brought,hand
iev,brought peac,sing
gal,peac mind,song
l c,mind syria,problem
ak,syria turkey,warn
d f,dont know,greec
i p,know air,comfort
rri,air craft,greek
vid,craft var,winter
tru,var say,hard
h p,say d,direct
esi,get dlib,confirm
tas,go guy,cross
e o,onli turkish,conduct
ren,turkish man,secur
ien,man enough,caus
emb,enough chang,crisi
h c,chang world,provinc
ote,mani air,whole
ran,air defens,area
iru,defens system,bashar
w m,come turkey,al
gim,how taksim,locat
ero,thi game,announc
i g,turkish pilot,wed
g s,pilot show,abl
cto,show turkey,precaut
to,turkey tring,these
 hu,tring spread,finish
o t,spread middl,kick
s c,drone great,observ
l d,great job,post
dis,job today,louder
 ra,today assad,promot
ain,regim russian,treatment
lif,russian control,lost
 ro,control back,injur
asa,back mani,put
hah,mani terrorist,poison
m c,terrorist group,breath
aut,group destroy,b
nat,destroy one,author
orc,one one,understand
o w,welcom parti,cheer
ci,love air,train
 eu,erdogan s,special
rop,s soldier,mous
o c,soldier isi,big
m l,hit hit,count
tat,hit sir,clock
te,sir more,app
org,more hit,wear
lli,my love,sin
deo,love countri,monday
 un,countri anoth,listen
e v,anoth level,govern
c s,seluk bayraktar,squar
r g,bayraktar man,cat
 bl,man chang,sea
 ea,chang fate,anyon
n n,fate middl,map
 of,east we,hei
ang,re proud,embrac
sad,su today,academ
e u,protect brave,brightest
sur,turkish armymay,field
 sc,armymay victori,contribut
l b,victori vur,safeti
ni,vur mehmedim,actor
em,last armi,african
des,armi islam,mean
l e,islam come,shout
k m,s rewind,catch
edi,rewind time,l
eng,fine ll,have
mak,ll get,wind
 ye,get anoth,thought
rem,anoth one,captain
og,we want,film
p t,want play,ship
rai,play game,favorit
pic,war is,can
mon,is turkish,measur
sit,turkish art,gym
s p,to continu,room
nig,almighti allah,writer
orn,allah may,mad
eet,may protect,award
cem,forc bless,someon
ala,bless success,lol
hno,success ameen,tonight
nol,there reveng,wake
vir,wonder i,taken
say,i show,tiger
i e,war world,mighti
eur,world it,wash
elc,war turk,geek
ger,world see,stomach
onf,power turk,an
e k,the western,enjoy
n e,western world,ive
o n,world known,she
l p,known turk,india
ali,turk well,nov
oup,well hundr,definit
dli,hundr year,saw
hil,year but,aleppo
tac,but short,ceas
nis,short remind,drink
oto,remind forget,wow
w t,forget power,from
y g,power psycholog,noth
ili,psycholog impact,quit
n b,impact turk,gun
ost,turk video,guitar
fri,video when,hour
fea,when turk,bugun
 hi,turk attack,complet
d r,attack see,cok
muc,see fear,jason
y r,do see,ig
my,see video,dahan
oud,su hatay,pink
su,last minut,geliyor
les,minut conflict,destin
s d,conflict zone,cafe
 it,zone turkey,side
whe,turkey move,niggaaa
n m,move destroy,vol
 tw,destroy target,point
wo,target syrian,peremb
uck,syrian syrian,could
m t,syrian milit,omg
e e,milit kill,doesnt
s l,kill last,matter
iti,last conflict,after
wai,game of,kanal
mis,of drone,depict
rac,talk human,half
orm,human europ,rememb
nee,europ treat,excel
 a,treat inhuman,gorgeou
ye,inhuman there,wrong
 fu,there limit,famili
n i,limit violenc,nedim
y f,violenc two,heard
fes,two fac,actress
nex,fac west,star
ext,final free,with
jec,free syrian,battl
nes,syrian happi,shine
aid,happi sound,scare
d e,sound airstrik,fan
uro,victori armi,did
p p,our brave,told
ean,strength may,guess
enc,may almighti,expect
bra,almighti give,sad
lio,dozen tank,begin
ose,tank reach,funni
l h,reach idlib,bu
ten,idlib turkey,ne
rc,s tank,wife
c p,tank syria,your
pow,syria move,nightmar
owe,move toward,again
wer,toward interior,legend
lar,interior the,top
c m,war intensifi,leagu
yon,like boom,titl
up,boom im,went
 sm,im beast,red
eo,beast turn,station
le,godfath drone,derbi
ag,load motherfuck,local
nal,if children,chelsea
rde,children afraid,fc
efe,afraid see,drogba
dea,see turkish,e
sea,soldier run,bir
kin,run hug,gel
n l,hug good,saturday
emi,good thing,repres
den,world face,hawk
eep,face armi,breathtak
p m,armi fair,manag
ure,fair day,ago
ark,day martyrdom,abeg
y p,martyrdom happiest,trend
t v,happiest day,compani
nti,best pictur,saad
oad,pictur ever,jabbar
yea,ever last,chaudhari
pac,last ten,prime
lit,year hom,visit
alk,hom syria,underwat
erf,syria soldier,develop
un,soldier stand,achiev
nst,stand demonstr,engin
l n,idlib resid,congratul
 pu,resid support,prototyp
sin,support turkey,introduc
ink,turkey oper,produc
y c,get way,among
wha,way armi,scientist
ama,muham come,passeng
che,yesterday ppl,branch
bre,ppl say,startup
duc,say erdogan,chanc
sec,erdogan laugh,san
omp,laugh soldier,francisco
tte,soldier die,bootcamp
fe,die lem,interview
met,lem tell,phantom
lis,tell ya,tech
i b,ya made,found
tit,made tsk,public
ud,tsk well,advanc
gen,well strong,septemb
xt,strong allah,sourc
afe,allah st,least
roj,st nd,raider
oje,nd effort,valuabl
eth,effort presid,featur
cen,presid kill,awar
bul,kill enemi,putin
cam,enemi god,sep
bea,god bless,biggest
l w,bless you,popul
m f,you erdogan,sienc
y d,turkey down,cezeri
m w,down syrian,global
wan,jet idlib,worldwid
a r,get idlib,news
hos,spring turkey,publish
ugh,t cri,instead
sup,cri take,tweet
inn,take reveng,number
h e,take it,cuisin
k g,it smart,declar
p s,smart smile,corona
ile,smile like,inc
tta,like erdogan,wuhan
ach,hello came,food
 ph,new hatay,case
pho,hatay border,happen
hop,border syria,hah
r n,great turk,confin
def,turk come,petroleum
pen,come land,share
ris,land bring,livabl
rit,peac love,strongest
ito,love syrian,cleaner
g t,t fear,encount
sou,fear let,behaviour
god,let turk,entent
aft,turk save,fought
exc,save blood,beat
tem,blood hand,gallipoli
mee,hand dictat,doubt
een,dictat russian,brutal
 jo,russian puppet,pak
gan,puppet leader,pillar
h l,leader sing,tge
vic,sing song,brutali
ffi,song joy,while
fic,joy happi,untruth
wes,free peac,nobodi
k a,the real,sane
tay,real face,voic
arg,face of,expans
a m,of nato,oil
mad,let talk,civilian
ek,talk oper,turki
oul,shield i,defend
uld,think turkey,oppress
 ad,oper stop,neglect
off,stop problem,tast
eak,problem becaus,bessar
l m,becaus civil,siha
vis,civil war,search
pos,war syria,hole
 ni,syria some,attach
fee,some countri,file
i h,countri might,lebonan
moo,might tri,intens
d n,tri invad,shed
til,invad turkey,homeland
eti,turkey numer,cut
 m,numer way,vein
tom,way thi,beliv
m g,thi oper,evangel
anb,oper necessari,throughout
nbu,necessari turkey,histori
es,turkey peac,embodi
um,turkey close,freedom
eau,close airspac,independence
uti,airspac syria,migrant
atu,they warn,invas
sha,warn su,beirut
gam,for anka,lebanon
sai,anka rest,brought
t k,rest peac,craft
pec,peac dude,var
eci,greec eu,dlib
ple,eu attack,enough
ref,attack syrian,tring
ner,syrian refuge,parti
avi,refuge muhaaaa,isi
h t,muhaaaa syrian,seluk
lim,peopl destroy,armymay
l i,destroy comfort,vur
nno,comfort dear,mehmedim
alm,dear stupid,rewind
cor,stupid west,fine
ork,west governor,amin
 im,governor turkey,art
irc,turkey militari,amn
bor,militari fcuk,known
ns,fcuk assad,hundr
fen,assad greek,short
d o,greek megalo,psycholog
h b,megalo dea,zone
hom,mani s,milit
rth,s air,kraaaall
y w,shot rejim,inhuman
dre,rejim su,limit
rie,forc knock,violenc
thr,knock two,fac
nce,su n,aminnn
err,n syria,dozen
rro,syria assad,interior
ano,they ask,intensifi
urn,ask us,beast
ol,us merci,godfath
y b,merci love,motherfuck
c t,love armi,afraid
erd,winter go,martyrdom
ore,turkish anka,happiest
lay,anka s,hom
k w,s iha,resid
mov,iha russian,ppl
lk,su shootdown,laugh
two,shootdown one,lem
ham,one su,ya
if,su hard,tsk
dem,hard damag,effort
emo,nice start,smart
ppo,shield aka,dictat
de,aka good,puppet
eld,in whichev,joy
cau,whichev direct,invad
mer,direct the,numer
spa,the oghuz,airspac
stu,oghuz choos,dude
ock,choos call,muhaaaa
u s,call upcom,dear
 up,upcom victori,stupid
wit,victori reddish,governor
l a,reddish appl,fcuk
pe,jet belong,megalo
who,belong border,dea
a l,border breach,rejim
 ri,breach regim,shootdown
rig,regim shot,damag
ese,turkish f,aka
ick,f one,whichev
bar,one plane,oghuz
r o,plane confirm,choos
n g,confirm su,reddish
wom,power trk,appl
odu,su versu,breach
tes,versu turkish,trk
bir,drone congrat,versu
ap,congrat turkish,congrat
p a,jet down,shut
row,down syria,helicopt
cti,syria s,guns
nit,the spring,howitzers
hal,shield oper,cnra
saf,name turkey,elimin
riv,last oper,esad
ken,just anka,by
ign,anka shut,aim
emr,shut no,massacr
t u,no problem,theoper
ru,problem look,legitimaci
m r,look helicopt,law
nge,helicopt tank,child
ges,tank guns,adult
boo,guns howitzers,scope
qua,howitzers cnra,element
be,cnra air,mod
so,system uav,north
arn,uav regim,order
 ci,regim soldier,clean
fer,soldier alreadi,peaceful
fou,alreadi elimin,ta
oug,peac syria,wan
sli,syria stop,situat
noc,if turkey,dirti
wis,turkey wo,date
ryo,t stop,uninvit
lm,syria refuge,articl
m p,refuge would,appli
rep,would cross,neighbour
arr,cross turkey,determin
sma,turkey europ,requir
mal,europ border,inland
o r,border turkey,solcier
k n,syria esad,directli
odi,esad regim,martyr
alw,oper call,burhan
lwa,call spring,rahmoun
ens,shield by,ataturk
 ve,by conduct,arem
c c,oper turkey,equip
a t,turkey aim,compel
m a,aim secur,mission
 aw,secur border,vision
mig,line stop,statement
lon,stop massacr,brand
cho,massacr assad,bound
cra,regim caus,leav
raf,caus human,impress
ft,human crisi,ass
lib,crisi idlib,vow
h m,idlib theoper,retali
oy,theoper get,threat
o a,get legitimaci,destruct
 ah,legitimaci intern,common
sel,intern law,sens
tin,most child,shisha
s a,child old,bar
won,old becaus,miracul
loa,becaus syrian,surviv
own,regim kill,convert
hen,kill adult,spoke
k h,adult turkey,bilal
ctu,offici launch,formerli
upp,launch syrian,pieter
y e,syrian territori,recal
hie,territori conduct,horribl
iel,oper scope,sat
bec,scope self,behcet
y n,defens target,gultekin
i o,target regim,receiv
los,regim forc,cancer
ude,forc element,gokhan
