charTrigrams,wordBigrams,wordUnigrams
ill,peopl unit,na
sti,unit macron,may
all,macron govern,bad
 ev,s neoliber,measur
ve,neoliber pension,d
i m,reform mainstream,stand
ss,caus song,right
ans,macron offici,no
app,offici declar,futur
ead,declar war,number
d t,war french,franck
r a,peopl everyon,dit
r m,everyon wake,around
 n,wake fight,they
wan,fight burn,someth
pol,burn fascist,vote
orm,fascist govern,let
 pl,govern thi,sexual
ont,thi biggest,abus
ld,biggest dictatorship,rapist
tha,dictatorship n,problem
ank,t fight,and
ron,fight lose,brave
t l,lose everyth,word
l a,everyth emmanuel,stop
 ar,macron destroy,heart
ew,destroy everyth,children
ood,rememb rememb,bring
rac,rememb th,be
e b,th novemb,trend
ed,gro week,europ
eal,week end,present
cti,two young,rape
tra,young peopl,person
 im,arrest demonstr,top
eat,demonstr bew,fuck
rou,bew labour,vincent
ach,when brutal,cassel
 fa,brutal underwood,consum
am,underwood say,do
ic,say hi,sick
n r,hi brutal,first
rm,brutal vall,ship
mon,just clarifi,pet
hi,clarifi current,are
e n,current polit,togeth
son,polit issu,ye
 en,issu term,nice
 fe,term everybodi,raymond
min,everybodi understand,depardon
chi,the most,thoma
 ho,most enorm,barbey
mor,enorm i,morn
e c,i ve,today
ast,ve seen,cornwal
ack,seen sinc,st
r f,sinc mani,photo
ive,mani year,away
tor,year safeguard,grand
ins,safeguard democraci,outsid
 t,democraci wrong,fan
ake,troll french,meet
 ra,french pm,repres
iti,pm plan,startup
ate,plan forc,acceler
ern,forc labour,data
ash,law reform,compani
one,reform hi,sector
tri,holland current,tomorrow
e d,the latest,wast
emo,latest la,action
 no,la na,stage
ind,na touch,partner
ict,touch le,continu
end,le journal,global
ani,journal thank,model
e p,the place,discov
lac,m reaadi,fund
sur,democraci may,social
 ba,may overr,open
d p,overr histori,cc
 us,histori never,coronaviru
eed,saturday night,alexa
eas,night feaver,unveil
now,feaver mad,car
 fu,polic contr,prototyp
car,contr pompier,via
eet,pompier polic,parti
fer,polic firefight,direct
 bo,firefight franc,throughout
ang,democrati overr,firefight
hap,get feel,driver
tea,feel current,silenc
t w,current french,mobilis
ain,french govt,club
r s,govt sure,ill
 si,sure bad,huge
t n,bad result,demonstr
lis,result upcom,daili
pla,upcom municip,yet
ike,municip elect,western
 on,elect decid,share
ntr,decid pass,offici
i w,pass labour,declar
dem,labour reform,th
ons,reform yesterday,when
i t,yesterday use,brutal
 tw,use art,just
t g,art a,issu
e e,a preemptiv,ve
tal,preemptiv move,pm
od,move sweep,never
d s,sweep asid,saturday
i c,asid possibl,night
rd,possibl revolt,mad
cra,revolt due,sure
sto,due poor,art
ime,poor result,poor
get,hello protest,hello
d r,protest hello,march
om,hello march,ok
 mu,ok marti,wonder
nee,marti mcfli,teach
ou,virgini despent,state
lea,despent we,surpris
hea,need revolut,georg
tar,wonder go,oop
i a,go strike,is
ner,strike nd,prime
gre,nd march,constitut
e r,march feel,parliament
 sp,feel realli,process
thr,realli counterintuit,system
r l,counterintuit teach,listen
fig,teach state,citizen
nst,state emerg,rt
m m,emerg measur,soon
e w,thi method,wo
we,method thi,chat
t r,thi provoc,control
ere,a rough,there
tio,rough time,order
is,time macronist,prevent
lik,georg orwel,buy
n m,error democraci,gun
k t,democraci found,w
tte,d actualit,non
are,actualit avec,celebr
 al,avec le,child
pl,le get,teen
ci,get stand,caption
e f,stand upstand,attend
 bi,upstand upfor,industri
wee,upfor right,better
bou,no one,reflect
der,one is,refug
 cu,is innoc,societi
t e,innoc nomenklatura,incred
d c,minist reform,illustr
l t,reform labour,queen
ass,law decre,least
lut,how fix,olivi
i p,fix broken,carbon
inn,broken democraci,what
rap,govern go,also
r c,go use,whi
 bl,use third,known
i g,third subparagraph,as
rop,subparagraph articl,heard
il,articl constitut,men
ooo,constitut parliament,trash
you,parliament forc,stori
tre,forc legisl,wan
edi,legisl process,tell
s p,process plan,break
rot,plan reform,violenc
l s,reform nation,actual
ne,nation pension,anyway
unt,pension system,post
ste,system macron,me
til,macron mariann,on
peo,talk you,consent
eop,you want,pleas
opl,want gueul,put
 un,answer fiction,now
mac,fiction charact,courag
cro,charact n,liter
us,t listen,k
r w,listen fr,after
n w,fr citizen,speak
ip,citizen where,woman
rem,where democraci,tea
eme,i n,cool
moc,t know,tire
ocr,know futur,mai
oll,futur feel,real
e l,feel like,guess
le,like storm,mind
ave,storm come,life
e a,rememb peopl,son
ree,peopl number,bell
t h,number remenb,colebourn
mar,remenb number,bear
ini,number scare,learn
e t,scare murder,behind
k s,support franck,next
hat,franck democraci,from
 ex,yep franck,have
y s,franck amp,insid
bus,amp french,took
 at,minist page,street
ser,page democraci,liverpool
m s,new jacqu,seri
tag,jacqu dit,concert
ean,rt houseofcard,went
ce,houseofcard manuelval,boy
ov,manuelval democraci,intern
nve,best tweet,risk
imp,tweet ever,but
si,around wait,vie
hou,around pretti,live
rti,pretti soon,town
i h,soon wo,far
rev,t around,captur
out,around georg,not
ork,georg woodman,dead
amp,woodman le,univers
eam,le petit,three
ia,petit chat,epic
ost,chat est,amaz
tes,est mort,kill
 na,arrest denfert,taken
n d,denfert control,et
nsi,control they,planet
ok,they come,palai
sh,come bours,test
cor,bours du,ll
r i,du travail,transport
orl,s someth,re
 ye,someth rotten,financ
sha,rotten kingdom,respons
l f,kingdom mankind,orang
ong,hi u,changenow
ery,u ever,valu
rre,ever thought,sustain
ers,thought order,import
tan,order prevent,topic
inc,prevent ur,air
aci,ur citizen,pollut
ame,citizen buy,energi
na,buy gun,care
fee,gun easili,made
eel,easili talk,code
l c,talk w,line
ult,w help,head
bl,help u,session
hel,u regard,thing
olu,funni exchang,reduc
go,exchang constitut,foundat
nte,constitut tool,label
rin,tool overcom,connect
h s,overcom parliament,project
tho,parliament block,particip
h t,retweet hous,event
 ti,hous card,normal
nis,card democraci,discuss
ris,vote non,pitch
i f,non way,inspir
ual,way sudo,favorit
 ge,sudo vote,reach
 ri,vote okay,scale
how,chariti match,speed
gra,happi let,custom
ces,let celebr,trust
sho,celebr women,confer
alk,women world,among
ten,adl haenel,sunday
m c,haenel attend,check
ol,attend hope,short
r t,hope never,dedic
s c,never award,contract
way,award someth,month
 ce,someth rapist,signatur
wom,rapist film,partnership
ki,film industri,welcom
vic,industri might,collaps
 aw,might ve,seriou
ore,ve chang,stat
low,chang better,precaut
 an,better shame,gather
eur,shame say,adp
op,say n,expert
to,t come,idea
las,come reflect,near
nti,reflect amp,grape
ink,amp ask,viru
har,ask still,mask
ire,still human,c
r d,polanski fled,prepar
 do,fled found,take
mp,found refug,minut
mai,refug franc,presid
dia,franc in,amid
per,in franc,lyon
oli,franc accept,threaten
c m,accept rapist,readi
 ga,rapist run,crazi
ote,run theyr,easi
 ci,theyr artist,ce
cit,artist it,bisou
 eu,it problem,insight
gov,problem french,profil
sio,french societi,technolog
n l,incred illustr,vega
ook,illustr one,up
orr,one women,youhou
 cl,women forthcom,hard
sit,forthcom book,teacher
rld,book elian,lawyer
d h,elian cheung,bu
 hu,florenc foresti,doctor
n g,foresti guy,nurs
i b,you queen,farmer
shi,polanski oscar,port
se,oscar divid,sewag
nde,divid elit,ghost
 jo,elit world,recon
err,world french,emperor
r h,french cinema,rain
ele,juliett binoch,tear
sid,binoch came,ga
ell,came save,eu
llo,save us,brainwash
o p,us at,cabal
vir,at least,dont
d m,least said,report
eri,said better,corrupt
int,better actress,mdr
eth,i shouldnt,nearli
pri,shouldnt surpris,none
nno,surpris i,worthi
n p,olivi carbon,unit
lk,full support,neoliber
 kn,weinstein polanski,caus
kno,polanski beyond,song
sup,beyond the,war
upp,the ripen,wake
d w,ripen fruit,burn
nfe,fruit jennif,fascist
ert,jennif izaakson,biggest
ven,franc may,dictatorship
n e,may good,lose
too,good exempl,destroy
ool,exempl follow,novemb
ide,and right,gro
ola,right what,young
nsk,what proposit,bew
ski,proposit preserv,underwood
ish,preserv occident,vall
ope,occident countri,clarifi
awa,countri sexism,polit
d i,sexism know,term
d e,know also,everybodi
d b,also sexist,understand
own,wonder whi,enorm
top,whi that,seen
k c,that paedophil,safeguard
ppe,paedophil rapist,wrong
ud,rapist known,troll
bel,known as,holland
oma,as is,touch
bla,is still,journal
 cr,still aliv,reaadi
ina,aliv in,histori
row,wish cesar,feaver
 pi,cesar heard,contr
usi,that make,pompier
de,make feel,crime
mpa,feel actually,democrati
 ai,you brave,govt
inf,brave stand,upcom
rec,stand cowardic,municip
ugh,cowardic much,elect
fir,much love,decid
 dr,fact s,pass
med,s horrend,yesterday
see,horrend i,preemptiv
ee,i lack,move
len,lack word,sweep
sse,im sooooo,asid
sel,sooooo mad,possibl
lat,mad right,due
ili,all support,marti
efo,it stori,mcfli
l d,stori i,orwellien
arl,i wan,virgini
wit,na tell,despent
h p,strong women,revolut
acr,women everywher,strike
war,break heart,nd
yon,s mayb,counterintuit
nov,mayb good,emerg
gro,good remind,method
 yo,remind peopl,provoc
say,peopl work,rough
la,work violenc,macronist
adi,violenc women,orwel
may,women children,error
 ov,children former,actualit
ori,former victim,avec
atu,victim actual,upstand
use,actual work,upfor
p a,work constantli,innoc
 as,constantli revictim,nomenklatura
asi,revictim anyway,decre
lli,anyway bring,fix
spe,bring relief,broken
ond,relief prevent,archiv
te,prevent violenc,third
met,violenc happen,subparagraph
 ro,thi man,articl
oni,if i,legisl
fou,i start,mariann
e g,start talk,gueul
ian,want post,answer
 gu,post i,fiction
 wh,m hesit,charact
 sc,be proud,fr
ppo,proud want,where
ey,damn realli,storm
s d,realli happen,remenb
rav,happen us,scare
ing,on earlier,murder
t o,earlier week,yep
ord,week hashtag,page
 ea,hashtag trend,jacqu
k w,trend europ,houseofcard
pi,europ talk,manuelval
i l,talk consent,pretti
cel,ok pleas,woodman
hil,pleas rt,petit
ild,rt im,mort
l h,im look,denfert
fil,look tweet,bours
soc,tweet girls,du
oci,girls women,travail
r o,women illustr,rotten
liv,illustr present,kingdom
arb,present rape,mankind
ak,rape cultur,thought
oud,cultur men,ur
has,trash i,easili
sht,i know,regard
uro,know hashtag,funni
k p,hashtag i,exchang
n i,want consent,overcom
 pu,consent person,block
 wi,person i,retweet
a s,i put,hous
orn,put tweet,card
nda,tweet work,sudo
tin,work thank,okay
nce,huge mobilis,chariti
cas,mobilis franc,match
san,franc hashtag,adl
l i,hashtag polanski,haenel
sum,polanski got,hope
um,got prize,might
w c,prize mani,ask
oto,mani rape,fled
ale,rape victim,accept
spi,victim mani,run
pit,mani children,theyr
 ou,children such,artist
sol,such widespread,forthcom
dis,widespread abus,book
evo,abus if,elian
oug,if ever,cheung
a n,ever worri,florenc
hos,worri horribl,foresti
mak,horribl futur,guy
bru,futur threat,oscar
nat,threat start,divid
ati,start now,elit
m p,the truth,cinema
ep,truth about,juliett
p p,about be,binoch
l b,be a,came
bra,a girl,save
h c,go to,actress
rep,to hell,shouldnt
isi,broke heart,weinstein
tr,know happen,beyond
rli,franc cesar,ripen
fin,cesar ceremoni,fruit
d n,ceremoni polanski,jennif
twi,polanski award,izaakson
itt,award winner,exempl
ber,winner mani,proposit
s s,mani women,preserv
l m,women feel,occident
ici,feel attack,sexism
dec,attack anyway,sexist
l e,anyway taylor,paedophil
dic,taylor wan,aliv
tat,na say,wish
hip,say believ,actually
lab,believ u,cowardic
n b,u brave,fact
lit,brave greet,horrend
i u,greet belgium,lack
 ve,sinc everyon,deal
een,everyon franc,sooooo
sin,franc tens,strong
d d,tens come,everywher
orc,come subject,remind
rc,subject in,former
c l,in addit,constantli
a t,addit new,revictim
uch,new hashtag,relief
h l,hashtag born,hesit
ace,born liter,damn
i n,liter i,earlier
 ni,victim like,girls
c c,like metoo,got
omp,metoo freedom,prize
i o,freedom speech,such
 up,speech sexual,widespread
 el,sexual assault,worri
r r,assault rape,horribl
 a,more k,threat
pos,k tweet,truth
o m,tweet i,about
arc,victim publish,girl
rch,publish twitter,hell
lie,twitter french,broke
 or,french women,ceremoni
d a,women roman,winner
m l,roman polanski,attack
tit,polanski top,taylor
oce,top award,believ
em,after much,greet
mus,much talk,belgium
l l,talk award,tens
sca,award last,subject
twe,last friday,addit
ret,friday hashtag,born
pet,hashtag new,metoo
eti,new equival,freedom
y c,equival trend,speech
elp,trend still,assault
nni,still celebr,publish
ppi,celebr scandal,roman
 ab,scandal encourag,feminist
cap,encourag victim,friday
att,victim speak,equival
pe,direct quentin,scandal
t v,quentin taranmytho,encourag
d f,be black,quentin
cce,black person,taranmytho
 it,person franc,nightmar
red,franc fuck,alon
 qu,fuck nightmar,crochon
s a,nightmar let,croissant
oul,let alon,ass
uld,alon black,kneegro
ull,black woman,assort
if,cassel black,peppermint
goo,black twitter,stan
wn,vincent crochon,fetishis
n a,crochon croissant,innit
as,croissant ass,other
s h,ass kneegro,edgi
bre,kneegro assort,bref
eak,assort peppermint,cant
rk,peppermint tea,mdrrr
hta,tea stan,basic
ple,stan fetishis,hop
ot,fetishis cool,els
rri,cool innit,oxmo
nne,innit im,puccino
can,im still,crit
pea,still other,nigga
s g,other least,calmo
epa,least i,ami
rpo,want fuck,am
ona,fuck consum,done
osp,consum cultur,lt
nag,cultur i,wife
a i,m cool,negrophil
ie,cool edgi,whatev
ana,edgi look,mean
lin,cassel twitter,honestli
mas,realli bref,danc
inv,bref i,lower
ves,i cant,bracket
ru,cant im,final
mit,im tire,greyhound
abl,tire realli,cheer
air,realli tire,lunch
dat,mai mdrrr,meow
tom,mdrrr he,harri
dif,he basic,purchas
iff,basic said,cub
ffe,said go,hunter
g s,go fuck,ontario
ial,hop follow,name
vol,follow cassel,winni
lt,what els,hometown
spr,oxmo puccino,winnipeg
eac,puccino crit,belov
che,crit thi,true
cto,thi nigga,kitti
 nu,nigga how,prefer
s f,how you,guardian
ker,you do,caretak
g w,new calmo,your
r g,calmo le,bitch
rus,le ami,pesquel
uss,i am,iz
y m,am done,bravo
ens,real black,joachim
loo,black love,doucement
 ke,love lt,surement
eep,wife i,tho
bal,guess wo,il
don,t mind,ball
vis,mind use,cyril
ge,use n,romain
nea,n word,divoooooooooorc
non,word sinc,elo
uel,sinc negrophil,late
urn,negrophil life,apolog
big,life whatev,haha
yth,whatev mean,fank
tro,a shame,breeeef
emb,shame see,relax
wo,see like,harryyyy
arr,like last,sha
abo,last post,shamallow
whe,post tell,vendeur
 hi,tell honestli,remi
l v,honestli happen,chanc
 va,me danc,photographi
val,danc lower,onc
cur,lower bracket,becam
urr,bracket final,stonger
 is,final my,along
iss,my son,window
eno,son sick,york
uar,sick greyhound,shot
ham,greyhound cheer,canon
bad,cheer we,fd
esu,we place,mmf
p e,place bell,apocalyps
lec,bell first,field
iv,first day,paul
ssi,day son,trevor
l r,son could,haigh
o s,could make,everton
ctu,make last,twin
ali,lunch time,rock
e i,as harri,cafe
ura,harri colebourn,gift
cre,colebourn ship,shop
ara,ship purchas,bluff
tic,purchas black,utah
l p,black bear,portbou
wer,bear cub,instagram
t k,cub hunter,studio
age,hunter ontario,phinea
wai,ontario he,earli
ait,he name,riverbank
 es,name winni,belong
som,winni hometown,runner
 ki,hometown winnipeg,erm
un,winnipeg on,buona
lp,on learn,nott
fun,learn colebourn,bonn
e o,colebourn s,nuit
rit,s belov,throwback
vid,belov pet,awesom
eo,pet bear,underground
sar,bear true,atmospher
sex,true stori,yeezi
apt,stori behind,boost
eng,our kitti,v
ene,kitti n,tripl
ilm,t pet,white
lm,pet i,sweet
sk,i prefer,talent
hum,prefer think,vannina
acc,think us,santoni
eli,us guardian,newquay
ine,guardian caretak,monkey
sai,caretak could,mia
aid,could your,natur
ese,your pet,dolphin
erv,happen bitch,reserv
 oc,pesquel iz,australia
phi,iz new,mevagissey
u b,new black,pirian
lov,bravo joachim,usinag
dea,joachim doucement,en
i i,doucement mai,cour
n n,mai surement,tattoo
i r,surement are,convent
g t,are still,laetitia
sen,still togeth,benadi
 gi,togeth tho,somewher
ape,il dit,rainbow
hre,dit non,sunris
e h,non get,cloud
win,get ball,pixel
 ad,he said,insta
rom,said no,morgan
d l,s divoooooooooorc,pch
m t,divoooooooooorc time,golden
ai,ye elo,ladi
m d,elo queen,who
col,it late,would
nta,late apolog,neck
hom,apolog haha,brother
tak,breeeef next,weather
fan,my man,miser
 ph,man relax,tough
hot,in sha,receiv
dep,sha shamallow,flower
a b,vendeur have,publiqu
ban,have nice,sunset
qua,nice day,mont
ta,day remi,blanc
ig,remi ye,afar
y a,ye thank,mountain
pic,time chanc,so
exp,i think,lucki
ir,think photographi,scene
mmi,photographi insid,canyon
nsp,insid onc,arizona
spo,onc i,punk
s t,i found,sarcel
pac,found becam,hiver
sig,becam stonger,eurasian
v a,stonger i,teal
ode,took refug,antib
cus,refug raymond,by
rtn,depardon raymond,earn
tne,along black,hum
inu,black window,island
isc,depardon new,antarct
cia,new york,antartica
oro,nice shot,walk
fec,shot soni,room
iru,soni a,princess
hro,a canon,diana
law,canon fd,lock
u d,fd mmf,onto
dri,apocalyps field,fun
riv,paul trevor,lay
far,trevor haigh,low
mer,haigh street,stackin
rke,street everton,rip
emp,everton liverpool,ey
lic,liverpool liverpool,raven
a p,liverpool seri,san
c e,twin rock,juan
h g,rock cafe,gaztelugatx
h w,cafe gift,locat
r k,gift shop,game
kee,shop bluff,throne
nwa,bluff utah,bilbao
was,instagram studio,everi
pt,studio phinea,bit
 il,earli morn,youd
e v,morn riverbank,expect
i d,riverbank belong,decad
a f,belong runner,phenomenon
s w,runner and,hype
l u,and erm,depth
uni,erm more,success
cau,more see,review
anu,tea time,storylin
nue,time buona,thousand
fic,buona nott,theori
cla,nott good,kinda
ryt,good night,achiev
 em,night bonn,tbh
des,bonn nuit,underestim
mem,throwback one,sansa
k e,one best,stark
g p,best concert,cosplay
hen,concert i,marina
erm,i went,rachlin
di,went awesom,ecolog
rst,awesom peopl,requir
mos,underground atmospher,massiv
m i,yeezi boost,realloc
i v,boost v,money
 m,v tripl,thru
nig,tripl white,climat
mad,sweet talent,expo
c f,talent vannina,pili
sul,vannina santoni,blue
t u,santoni today,pigment
nic,newquay cornwal,variou
ibl,cornwal nation,materi
ue,day cornwal,whish
poo,monkey mia,applic
wel,mia natur,fashion
esp,natur dolphin,plastic
erg,dolphin reserv,marin
mea,reserv western,owner
asu,western australia,builder
rpr,mevagissey cornwal,were
g o,cornwal happi,give
rro,happi st,posit
tua,st pirian,reason
s i,pirian s,cfo
w d,s day,ramon
bro,usinag en,fernandez
rag,en cour,roundtabl
h a,cour machin,growth
lia,machin process,redesign
roc,bad boy,sink
m n,intern brussel,concret
ann,brussel tattoo,develop
k a,tattoo convent,improv
dit,photo laetitia,qualiti
bes,laetitia benadi,turn
ett,somewher rainbow,green
