correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
god knows kalyug main satyug according to the constitution of god in the satyug every man looked at women as sister daughter and mother there was no evil in them today this quality is seen only in the followers of kant ram pal bi maharaj,"
God knows 
Kalyug mein Satyug 
According to the constitution of God in the Satyug, every man looked at women as sister, daughter and mother, there was no evil in them.
Today this quality is seen only in the followers of Sant Rampal Ji Maharaj. ",0,0,45,4.288888888888889,0.5454545454545454,"[((' ', 't', 'h'), 6), (('t', 'h', 'e'), 6), (('i', 'n', ' '), 4), (('y', 'u', 'g'), 3), (('u', 'g', ' '), 3)]","[(('in', 'the'), 2), (('god', 'knows'), 1), (('knows', 'kalyug'), 1), (('kalyug', 'mein'), 1), (('mein', 'satyug'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/fxMugY5M3R'],[],1,0,0,11.11111111111111,0,1,0,13.333333333333332,0,22.222222222222218,17.777777777777775,2.2222222222222223,2.2222222222222223,2.2222222222222223,0,0,22.222222222222218,13.333333333333332,0,0,0,2.2222222222222223,0,0,0,Indo-Aryan,Indian, 
all the evil deeds like lies fraud misdeeds etc will be ended completely," 

All the evil deeds like lies, fraud, misdeeds etc. will be ended completely. ",0,0,13,4.615384615384615,0.07692307692307693,"[(('l', 'l', ' '), 2), (('e', ' ', 'e'), 2), (('d', 'e', 'e'), 2), (('e', 'e', 'd'), 2), (('e', 'd', 's'), 2)]","[(('all', 'the'), 1), (('the', 'evil'), 1), (('evil', 'deeds'), 1), (('deeds', 'like'), 1), (('like', 'lies'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/pfoH6OXrOG'],[],1,0,0,30.76923076923077,0,1,7.6923076923076925,7.6923076923076925,0,30.76923076923077,7.6923076923076925,0,7.6923076923076925,0,0,0,0,23.076923076923077,0,7.6923076923076925,0,7.6923076923076925,0,0,0,Indo-Aryan,Indian, 
only saint rampalji maharaj can revive the philosophy all his followers are a symbol of discipline and decency," 
only Saint Rampalji Maharaj can revive the philosophy, all his followers are a symbol of discipline and decency. ",0,0,18,5.166666666666667,0.19444444444444445,"[(('e', ' ', 'a'), 2), (('o', 'n', 'l'), 1), (('n', 'l', 'y'), 1), (('l', 'y', ' '), 1), (('y', ' ', 's'), 1)]","[(('only', 'saint'), 1), (('saint', 'rampalji'), 1), (('rampalji', 'maharaj'), 1), (('maharaj', 'can'), 1), (('can', 'revive'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/V46QUb0YD8'],[],1,0,0,11.11111111111111,0,1,0,16.666666666666664,0,27.77777777777778,5.555555555555555,0,5.555555555555555,5.555555555555555,0,0,16.666666666666664,16.666666666666664,0,0,0,5.555555555555555,0,0,0,Indo-Aryan,Indian, 
santhan ram pal bi maharaj of the world appears to uplift humanity by making the society devoid of devotion and devotion,"
Santhan Rampal Ji Maharaj of the world appears to uplift humanity by making the society devoid of devotion and devotion... ",1,0,21,4.761904761904762,3.025,"[((' ', 'd', 'e'), 3), (('d', 'e', 'v'), 3), (('e', 'v', 'o'), 3), ((' ', 'm', 'a'), 2), ((' ', 'o', 'f'), 2)]","[(('santhan', 'rampal'), 1), (('rampal', 'ji'), 1), (('ji', 'maharaj'), 1), (('maharaj', 'of'), 1), (('of', 'the'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/uil1HRq9V4'],[],1,0,0,4.761904761904762,0,1,0,9.523809523809524,0,28.571428571428573,19.047619047619047,0,0,4.761904761904762,0,0,19.047619047619047,14.285714285714285,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
everyone wants this world to be drug free but no one has taken the initiative to stop it but saint ram pal bi maharaj bi had taken and millions of his followers follow it kabir aug is coming,"  Everyone wants this world to be drug free but no one has taken the initiative to stop it but Saint Rampal ji Maharaj Ji had taken and millions of his followers follow it.
Kabir Yug is Coming ",0,0,38,4.026315789473684,1.337837837837838,"[(('i', 's', ' '), 3), (('o', 'n', 'e'), 2), (('n', 'e', ' '), 2), (('s', ' ', 't'), 2), ((' ', 't', 'h'), 2)]","[(('everyone', 'wants'), 1), (('wants', 'this'), 1), (('this', 'world'), 1), (('world', 'to'), 1), (('to', 'be'), 1)]","['NewEra_By_SaintRampalJi', '_']",['https://t.co/1sOWikc6U4'],[],2,0,0,2.631578947368421,0,1,2.631578947368421,10.526315789473683,0,18.421052631578945,7.894736842105262,5.263157894736842,0,7.894736842105262,0,0,18.421052631578945,26.31578947368421,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
golden time is coming there will be no theft the wealth of the other will be treated as poison,"
Golden Time Is Coming
There will be no theft.
The wealth of the other will be treated as poison. ",0,0,19,4.0,0.18421052631578946,"[(('t', 'h', 'e'), 5), ((' ', 't', 'h'), 4), (('h', 'e', 'r'), 2), (('e', ' ', 'w'), 2), ((' ', 'w', 'i'), 2)]","[(('will', 'be'), 2), (('golden', 'time'), 1), (('time', 'is'), 1), (('is', 'coming'), 1), (('coming', 'there'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/ZOzHOoIsoi'],[],1,0,0,10.526315789473683,0,1,10.526315789473683,15.789473684210524,0,21.052631578947366,10.526315789473683,0,5.263157894736842,0,0,0,0,36.84210526315789,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
in the golden age children were obedient respected the elders did mother service and devotion to god because ram rajya is coming presently this symptom is seen only in the devotees of kant ram pal bi maharaj,"
In the golden age, children were obedient, respected the elders, did mother service and devotion to God. Because ram rajya is coming. Presently, this symptom is seen only in the devotees of Sant Rampal Ji Maharaj. ",0,0,37,4.621621621621622,0.4444444444444444,"[((' ', 't', 'h'), 4), (('t', 'h', 'e'), 4), (('n', ' ', 't'), 3), (('h', 'e', ' '), 3), (('e', 'n', ' '), 3)]","[(('in', 'the'), 2), (('the', 'golden'), 1), (('golden', 'age'), 1), (('age', 'children'), 1), (('children', 'were'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/fLBV0ik0Vm'],[],1,0,0,18.918918918918916,0,1,5.405405405405405,10.81081081081081,0,27.02702702702702,13.513513513513512,0,5.405405405405405,2.7027027027027026,0,0,13.513513513513512,18.918918918918916,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
saint ram pal bi maharaj is fulfilling the concept of one human by the initiative of inter caste dowry free marriages breaking the walls of caste and religion so kabir aug golden age is coming,"
Saint Rampal ji Maharaj is fulfilling the concept of one human by the initiative of inter caste dowry free marriages, breaking the walls of caste and religion. So Kabir Yug ( Golden Age ) is coming.
  ",0,0,35,4.514285714285714,2.9558823529411766,"[(('i', 'n', 'g'), 3), ((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), ((' ', 'o', 'f'), 3)]","[(('saint', 'rampal'), 1), (('rampal', 'ji'), 1), (('ji', 'maharaj'), 1), (('maharaj', 'is'), 1), (('is', 'fulfilling'), 1)]",['NewEra_By_SaintRampalJi'],"['https://t.co/vpwIzEgpNL', 'https://t.co/pRhgIVBdU1']",[],1,0,0,14.285714285714286,0,2,5.714285714285714,11.428571428571429,0,28.571428571428573,14.285714285714286,0,0,2.857142857142857,0,0,17.142857142857142,14.285714285714286,2.857142857142857,0,0,0,0,0,0,Indo-Aryan,Indian, 
by saint ram pal bi maharaj and also get free and get salvation,    by Saint Rampal Ji Maharaj and also get free  and get Salvation ,0,0,13,3.923076923076923,2.0416666666666665,"[((' ', 's', 'a'), 2), ((' ', 'a', 'n'), 2), (('a', 'n', 'd'), 2), (('n', 'd', ' '), 2), ((' ', 'g', 'e'), 2)]","[(('by', 'saint'), 1), (('saint', 'rampal'), 1), (('rampal', 'ji'), 1), (('ji', 'maharaj'), 1), (('maharaj', 'and'), 1)]","['MustListen_Satsang', 'NewEra_By_SaintRampalJi', 'Constitution_Of_SupremeGod', 'Secrets_Of_BhagavadGita', 'LifeChangingBook_JeeneKiRaah']",['https://t.co/R8awheTAp6'],[],5,0,0,0,0,1,7.6923076923076925,0,0,7.6923076923076925,7.6923076923076925,0,7.6923076923076925,15.384615384615385,0,0,30.76923076923077,15.384615384615385,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
corruption free india the followers of saint ram pal bi do not take bribe because kant ram pal bi has said that it is like poison in the path of bhakti saint ram pal bi changing india," 
Corruption free india
The followers of Saint Rampal Ji do not take bribe because Sant Rampal Ji has said that it is like poison in the path of bhakti.
Saint Rampal Ji Changing India ",0,0,37,3.972972972972973,1.823529411764706,"[((' ', 'p', 'a'), 4), ((' ', 'i', 'n'), 3), ((' ', 't', 'h'), 3), ((' ', 's', 'a'), 3), (('s', 'a', 'i'), 3)]","[(('rampal', 'ji'), 3), (('saint', 'rampal'), 2), (('corruption', 'free'), 1), (('free', 'india'), 1), (('india', 'the'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/Ar2gFthw5E'],[],1,0,0,2.7027027027027026,0,1,2.7027027027027026,5.405405405405405,0,13.513513513513512,18.918918918918916,2.7027027027027026,2.7027027027027026,0,0,0,29.729729729729723,16.216216216216214,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
the only true saint of the world ram pal bi maharaj has been giving us knowledge of the satyagrahans by removing us from hypocrisy and blind faith and giving us satbhakti watch sadhana channel 7 30 pm,"

 The only true saint of the world, Rampal Ji Maharaj, has been giving us knowledge of the Satyagrahans by removing us from hypocrisy and blind faith, and giving us Satbhakti.
 Watch Sadhana Channel 7:30 pm. ",0,0,37,4.4324324324324325,2.7222222222222223,"[((' ', 's', 'a'), 4), (('t', 'h', 'e'), 3), (('h', 'e', ' '), 3), (('v', 'i', 'n'), 3), (('i', 'n', 'g'), 3)]","[(('of', 'the'), 2), (('giving', 'us'), 2), (('the', 'only'), 1), (('only', 'true'), 1), (('true', 'saint'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/nChdCSNALD'],[],1,0,0,13.513513513513512,0,1,5.405405405405405,8.108108108108109,0,16.216216216216214,10.81081081081081,8.108108108108109,2.7027027027027026,5.405405405405405,0,0,18.918918918918916,16.216216216216214,2.7027027027027026,0,0,0,0,0,0,Indo-Aryan,Indian, 
kant ram pal bi maharaj is a complete guru because he shows the proven knowledge from all the vedas do true devotion by listening to the nectar of kant ram pal bi maharaj and attain salvation watch sadhana channel 7 30 pm,"
 Sant Rampal Ji Maharaj is a complete Guru because he shows the proven knowledge from all the Vedas.
 Do true devotion by listening to the nectar of Sant Rampal Ji Maharaj and attain salvation
 Watch Sadhana Channel 7:30 Pm. ",0,0,42,4.285714285714286,2.9625,"[(('h', 'e', ' '), 4), ((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('k', 'a', 'n'), 2), (('a', 'n', 't'), 2)]","[(('sant', 'rampal'), 2), (('rampal', 'ji'), 2), (('ji', 'maharaj'), 2), (('maharaj', 'is'), 1), (('is', 'a'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/wVsf45uBCs'],[],1,0,0,4.761904761904762,0,1,7.142857142857142,11.904761904761905,0,14.285714285714286,11.904761904761905,2.380952380952381,0,2.380952380952381,0,0,26.190476190476186,14.285714285714286,2.380952380952381,0,0,0,0,0,0,Indo-Aryan,Indian, 
the problem of pollution will be overcome diseases of patients will be far away will have a healthy body and a healthy mind jato sari will be men and women human religion will be universal,"
The problem of pollution will be overcome.
 Diseases of patients will be far away.
 Will have a healthy body and a healthy mind.
 Jati Sati will be men and women.
 Human religion will be universal ",0,0,35,4.4,0.2571428571428571,"[((' ', 'w', 'i'), 5), (('w', 'i', 'l'), 5), (('i', 'l', 'l'), 5), (('l', 'l', ' '), 5), (('l', ' ', 'b'), 4)]","[(('will', 'be'), 4), (('a', 'healthy'), 2), (('the', 'problem'), 1), (('problem', 'of'), 1), (('of', 'pollution'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/uP7HSWQpoW'],[],1,0,0,11.428571428571429,0,1,8.571428571428571,8.571428571428571,0,25.714285714285715,5.714285714285714,0,5.714285714285714,5.714285714285714,0,0,8.571428571428571,31.42857142857143,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
people will not waste there time in watching cinema av serials or in cricket instead they would devote their time in doing bhakti,"

People will not waste there time in watching cinema, tv serials or in cricket. Instead they would devote their time in doing bhakti.
",0,0,23,4.6521739130434785,0.3043478260869565,"[((' ', 'i', 'n'), 4), (('e', ' ', 't'), 3), ((' ', 't', 'h'), 3), (('t', 'h', 'e'), 3), (('i', 'n', ' '), 3)]","[(('time', 'in'), 2), (('people', 'will'), 1), (('will', 'not'), 1), (('not', 'waste'), 1), (('waste', 'there'), 1)]","['ThursdayMotivation', 'NewEra_By_SaintRampalJi']",['https://t.co/m2BWbWk6Qn'],[],2,0,0,13.043478260869565,0,1,0,4.3478260869565215,0,34.78260869565218,13.043478260869565,4.3478260869565215,13.043478260869565,4.3478260869565215,0,0,0,26.086956521739133,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
supreme god rampalji sahib inspired by the knowledge told by great hindi saint ram pal bi maharaj bi today people are living their lives happily by doing weddings without dowry,"

Supreme God RampalJi Saheb
Inspired by the knowledge told by Great Hindi Saint Rampal Ji  Maharaj Ji 
today people are living their lives happily by doing weddings without dowry.

",0,0,30,4.9,1.7413793103448274,"[((' ', 'b', 'y'), 3), (('b', 'y', ' '), 3), (('i', 'n', 'g'), 3), ((' ', 'r', 'a'), 2), (('r', 'a', 'm'), 2)]","[(('supreme', 'god'), 1), (('god', 'rampalji'), 1), (('rampalji', 'saheb'), 1), (('saheb', 'inspired'), 1), (('inspired', 'by'), 1)]","['GodMorningWednesday', 'NewEra_By_SaintRampalJi']",['https://t.co/VDwxNnJaH9'],[],2,0,0,3.3333333333333335,0,1,0,6.666666666666667,0,20.0,13.333333333333334,0,3.3333333333333335,0,0,0,36.666666666666664,16.666666666666668,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
living being is our race humanity is our religion hindu muslim sikh christen there is no other religion saintrampalji maharaj bi,"
Living being is our Race 
Humanity is our Religion
Hindu , Muslim , Sikh , Christan
There is no other Religion
       -----SaintRampalJi Maharaj ji
 ",1,0,21,5.142857142857143,0.26190476190476186,"[((' ', 'i', 's'), 3), (('i', 's', ' '), 3), (('r', ' ', 'r'), 3), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2)]","[(('is', 'our'), 2), (('living', 'being'), 1), (('being', 'is'), 1), (('our', 'race'), 1), (('race', 'humanity'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/BdfsBVUtAZ'],[],1,0,0,14.285714285714285,0,1,4.761904761904762,14.285714285714285,0,23.80952380952381,0,0,0,0,0,0,23.80952380952381,23.80952380952381,0,9.523809523809524,0,4.761904761904762,0,0,0,Indo-Aryan,Indian, 
the spiritual practice given by kant ram pal bi maharaj will tie everyone into a supra and humanity will become a religion,"
The spiritual practice given by Sant Rampal Ji Maharaj will tie everyone into a sutra and humanity will become a religion.



 ",0,0,22,4.590909090909091,2.3095238095238093,"[(('a', 'l', ' '), 2), (('p', 'r', 'a'), 2), (('l', ' ', 'b'), 2), ((' ', 'w', 'i'), 2), (('w', 'i', 'l'), 2)]","[(('the', 'spiritual'), 1), (('spiritual', 'practice'), 1), (('practice', 'given'), 1), (('given', 'by'), 1), (('by', 'sant'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/aognw3HTKC'],"['@aajtak', '@myogiadityanath']",1,0,0,4.545454545454546,0,1,4.545454545454546,13.636363636363637,0,22.72727272727273,9.090909090909092,0,0,4.545454545454546,0,0,18.181818181818183,22.72727272727273,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
must watch sadhna av 7 30pm,"   
Must watch sadhna TV 7:30pm 
 
 ",0,0,6,3.6666666666666665,0.8333333333333334,"[(('m', 'u', 's'), 1), (('u', 's', 't'), 1), (('s', 't', ' '), 1), (('t', ' ', 'w'), 1), ((' ', 'w', 'a'), 1)]","[(('must', 'watch'), 1), (('watch', 'sadhna'), 1), (('sadhna', 'tv'), 1), (('tv', '7'), 1), (('7', '30pm'), 1)]","['NewEra_By_SaintRampalJi', 'SaturdayMotivation']",['https://t.co/HCnejPS5bv'],"['@SaintRampalJiM', '@Kittuadwani2', '@SeemaSa30085611']",2,0,0,0,0,1,0,0,0,16.666666666666664,0,0,0,0,0,0,33.33333333333333,33.33333333333333,16.666666666666664,0,0,0,0,0,0,Indo-Aryan,Indian, 
the whole world will live like a family and there will be no fight on any religion,"
The whole world will live like a family and there will be no fight on any religion.

 ",0,0,17,3.8823529411764706,0.20588235294117646,"[(('e', ' ', 'w'), 3), (('t', 'h', 'e'), 2), ((' ', 'w', 'i'), 2), (('w', 'i', 'l'), 2), (('i', 'l', 'l'), 2)]","[(('the', 'whole'), 1), (('whole', 'world'), 1), (('world', 'will'), 1), (('will', 'live'), 1), (('live', 'like'), 1)]","['NewEra_By_SaintRampalJi', 'NankanaSahib', 'Iran']",['https://t.co/UKnMSEouOH'],[],3,0,0,5.88235294117647,0,1,5.88235294117647,23.52941176470588,0,23.52941176470588,11.76470588235294,0,5.88235294117647,5.88235294117647,0,0,0,23.52941176470588,0,0,0,0,0,0,0,Indo-Aryan,Indian, 
golden time is coming there will be greenery all around there will be abundance of fruits and shady trees,"Golden Time Is Coming
There will be greenery all around, there will be abundance of fruits and shady trees.
 ",0,0,19,4.578947368421052,0.13157894736842105,"[(('l', 'l', ' '), 3), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', 'r'), 2), (('e', 'r', 'e'), 2)]","[(('there', 'will'), 2), (('will', 'be'), 2), (('golden', 'time'), 1), (('time', 'is'), 1), (('is', 'coming'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/GoVcxC9YUH'],[],1,0,0,10.526315789473683,0,1,10.526315789473683,0,0,26.31578947368421,5.263157894736842,0,15.789473684210524,5.263157894736842,0,0,0,31.57894736842105,0,0,0,5.263157894736842,0,0,0,Indo-Aryan,Indian, 
everyone will follow lord kabir burglary thievery bribery murders adultery manipulation will come to an end with the spiritual knowledge given by kant ram pal bi maharaj watch sadhana av at 7 30pm,"
Everyone will follow Lord Kabir. 
Burglary, Thievery, Bribery, Murders, Adultery, Manipulation will come to an end with the spiritual knowledge given by Sant Rampal Ji Maharaj. Watch Sadhana tv at 7:30pm ",0,0,33,4.96969696969697,0.984375,"[(('e', 'r', 'y'), 4), (('r', 'y', ' '), 4), ((' ', 'w', 'i'), 3), (('e', 'v', 'e'), 2), (('v', 'e', 'r'), 2)]","[(('everyone', 'will'), 1), (('will', 'follow'), 1), (('follow', 'lord'), 1), (('lord', 'kabir'), 1), (('kabir', 'burglary'), 1)]",['NewEra_By_SaintRampalJi'],['https://t.co/KGNNeCvEx4'],[],1,0,0,21.212121212121215,0,1,3.0303030303030303,6.0606060606060606,0,30.303030303030308,12.121212121212121,0,0,0,0,0,24.242424242424246,18.181818181818183,3.0303030303030303,0,0,0,0,0,0,Indo-Aryan,Indian, 
