correctedSentence,originalSentence,elongated,caps,sentenceLength,sentenceWordLength,spellDelta,charNGrams,wordNGrams,hashtag,url,atUser,#,@,E,",",~,U,A,D,!,N,P,O,R,&,L,Z,^,V,$,G,T,X,S,Y,M,langFam,lang,user
who run the world," Who run the world!
  ",0,0,4,3.5,0.375,"[(('w', 'h', 'o'), 1), (('h', 'o', ' '), 1), (('o', ' ', 'r'), 1), ((' ', 'r', 'u'), 1), (('r', 'u', 'n'), 1)]","[(('who', 'run'), 1), (('run', 'the'), 1), (('the', 'world'), 1)]","['Cemre', 'mastercheftuerkiyefinal']",['https://t.co/QRs7aUT47g'],['@atavrattroll'],2,0,0,25.0,0,1,0,25.0,0,25.0,0,25.0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,Turkic,Turkish, 
i miss sunshine,"I miss sunshine
  ",0,0,3,4.333333333333333,0.3333333333333333,"[(('i', ' ', 'm'), 1), ((' ', 'm', 'i'), 1), (('m', 'i', 's'), 1), (('i', 's', 's'), 1), (('s', 's', ' '), 1)]","[(('i', 'miss'), 1), (('miss', 'sunshine'), 1)]",['Cemre'],['https://t.co/qRccCXndcg'],[],1,0,0,0,0,1,0,0,0,33.33333333333333,0,33.33333333333333,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,Turkic,Turkish, 
her verde, her yerde ,0,0,2,4.0,0.75,"[(('h', 'e', 'r'), 1), (('e', 'r', ' '), 1), (('r', ' ', 'v'), 1), ((' ', 'v', 'e'), 1), (('v', 'e', 'r'), 1)]","[(('her', 'yerde'), 1)]",['Cemre'],['https://t.co/NfRxbUTRUw'],[],1,0,0,0,0,1,0,0,0,50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
is the best chef who is acun what did you do again," is the best chef. Who is ??? Acun, what did you do again???",2,0,12,3.25,0.2916666666666667,"[(('i', 's', ' '), 2), ((' ', 'w', 'h'), 2), (('s', ' ', 't'), 1), ((' ', 't', 'h'), 1), (('t', 'h', 'e'), 1)]","[(('is', 'the'), 1), (('the', 'best'), 1), (('best', 'chef'), 1), (('chef', 'who'), 1), (('who', 'is'), 1)]","['AlicanSabunsoy', 'Cemre']",[],[],2,0,0,33.33333333333333,0,0,8.333333333333332,8.333333333333332,0,8.333333333333332,0,24.999999999999996,8.333333333333332,0,0,0,8.333333333333332,33.33333333333333,0,0,0,0,0,0,0,Turkic,Turkish, 
i mont watch the series but ave seen parts and i have to say its clear likes she acts so comfortable around him like hes her bf and you mont act like that unless you like a person a lot as for honestly i never felt she likes him like a man,"I dont watch the series but Ive seen parts and I have to say its clear  likes ,she acts so comfortable around him like hes her BFF and you dont act like that unless you like a person a lot as for  honestly i never felt she likes him like a man ",0,1,52,3.6153846153846154,0.25,"[((' ', 'l', 'i'), 6), (('l', 'i', 'k'), 6), (('i', 'k', 'e'), 6), (('e', 's', ' '), 4), (('e', ' ', 'a'), 4)]","[(('him', 'like'), 2), (('like', 'a'), 2), (('i', 'dont'), 1), (('dont', 'watch'), 1), (('watch', 'the'), 1)]","['Cemre', 'Cenk', 'Nedem', 'zalimistanbul']",[],[],4,0,0,1.9230769230769231,0,0,3.8461538461538463,9.615384615384615,0,11.538461538461538,15.384615384615385,19.23076923076923,5.769230769230769,5.769230769230769,5.769230769230769,0,0,23.076923076923077,0,0,0,0,0,0,0,Turkic,Turkish, 
wooooow wonderful adorable excellent perfect good strong lovely gorgeous amp,   WOOOOOW WONDERFUL ADORABLE EXCELLENT PERFECT GOOD STRONG LOVELY GORGEOUS   / ....   &amp;  ,2,9,10,6.7,0.3,"[(('o', 'o', 'o'), 3), (('e', 'r', 'f'), 2), ((' ', 'g', 'o'), 2), (('w', 'o', 'o'), 1), (('o', 'o', 'w'), 1)]","[(('wooooow', 'wonderful'), 1), (('wonderful', 'adorable'), 1), (('adorable', 'excellent'), 1), (('excellent', 'perfect'), 1), (('perfect', 'good'), 1)]","['gumus', 'kuzey', 'cemre']",['https://t.co/AbmvcJDkkW'],"['@TenAmerica', '@Kivanc_NAmerica', '@kivanctatlitug', '@kivanctatlitug', '@sngloden', '@kivanctatlitug', '@oykukarayeeel']",3,0,0,20.0,0,1,80.0,0,10.0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
whats wrong babe, whats wrong babe?  ,0,0,3,4.666666666666667,0.0,"[(('w', 'h', 'a'), 1), (('h', 'a', 't'), 1), (('a', 't', 's'), 1), (('t', 's', ' '), 1), (('s', ' ', 'w'), 1)]","[(('whats', 'wrong'), 1), (('wrong', 'babe'), 1)]",['Cemre'],['https://t.co/vA9iAtzwMm'],[],1,0,0,33.33333333333333,0,1,33.33333333333333,0,0,33.33333333333333,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
i am forced to stay here for my family but i don t take care of bedim because of that i assure you i am going to take good care of him,": I am forced to stay here for my family but I don't take care of Nedim because of that. I assure you I am going to take good care of him.

   ",0,0,32,3.21875,0.328125,"[(('r', 'e', ' '), 4), (('i', ' ', 'a'), 3), ((' ', 'i', ' '), 3), (('e', ' ', 'o'), 3), ((' ', 'o', 'f'), 3)]","[(('i', 'am'), 2), (('care', 'of'), 2), (('am', 'forced'), 1), (('forced', 'to'), 1), (('to', 'stay'), 1)]","['CEMRE', 'SeraKutlubey', 'BerkerGven']",['https://t.co/ml85SffUYH'],[],3,0,0,9.375,0,1,6.25,3.125,0,9.375,21.875,21.875,3.125,3.125,0,0,3.125,25.0,0,0,0,0,0,0,0,Turkic,Turkish, 
spring is coming,"Spring is coming 
     ",0,0,3,4.666666666666667,0.0,"[(('i', 'n', 'g'), 2), (('s', 'p', 'r'), 1), (('p', 'r', 'i'), 1), (('r', 'i', 'n'), 1), (('n', 'g', ' '), 1)]","[(('spring', 'is'), 1), (('is', 'coming'), 1)]","['500px', '500pxphoto', 'bahar', 'cemre', 'spring']",['https://t.co/TDSC6kuehE'],[],5,0,0,0,0,1,0,0,0,33.33333333333333,0,0,0,0,0,0,0,66.66666666666666,0,0,0,0,0,0,0,Turkic,Turkish, 
they look very fabulous beside each other,"     they look very fabulous beside each other  

 

     ",0,0,7,5.0,0.0,"[(('t', 'h', 'e'), 2), (('h', 'e', 'y'), 1), (('e', 'y', ' '), 1), (('y', ' ', 'l'), 1), ((' ', 'l', 'o'), 1)]","[(('they', 'look'), 1), (('look', 'very'), 1), (('very', 'fabulous'), 1), (('fabulous', 'beside'), 1), (('beside', 'each'), 1)]","['CenCem', 'Zalimstanbul', 'SeraKutlubey', 'OzanDolunay', 'Cemre', 'CemreKaraay']",['https://t.co/20UF6DKmmd'],"['@zalimistdizi', '@AvsarFilm', '@KanalD', '@serakutlubey', '@modolunay']",6,0,0,0,0,1,28.57142857142857,14.285714285714285,0,0,14.285714285714285,14.285714285714285,14.285714285714285,0,0,0,0,14.285714285714285,0,0,0,0,0,0,0,Turkic,Turkish, 
the champions,The champions  ,0,0,2,6.0,0.0,"[(('t', 'h', 'e'), 1), (('h', 'e', ' '), 1), (('e', ' ', 'c'), 1), ((' ', 'c', 'h'), 1), (('c', 'h', 'a'), 1)]","[(('the', 'champions'), 1)]",['Cemre'],[],[],1,0,0,0,0,0,0,50.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
more,"
More...  ",1,0,1,4.0,0.5,"[(('m', 'o', 'r'), 1), (('o', 'r', 'e'), 1)]",[],['Cemre'],"['https://t.co/ikxhq1q1Ex', 'https://t.co/k7pGsZU8D6']",[],1,0,0,100.0,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
first time a woman wins, first time a woman wins ,0,0,5,3.8,0.1,"[(('f', 'i', 'r'), 1), (('i', 'r', 's'), 1), (('r', 's', 't'), 1), (('s', 't', ' '), 1), (('t', ' ', 't'), 1)]","[(('first', 'time'), 1), (('time', 'a'), 1), (('a', 'woman'), 1), (('woman', 'wins'), 1)]","['masterchefturkiye', 'CEMRE']",[],[],2,0,0,0,0,0,20.0,20.0,0,40.0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,Turkic,Turkish, 
cent heartbreaking indeed but beautiful scene depicting cents inner turmoil," Cenk  
Heartbreaking indeed but beautiful scene depicting Cenks inner turmoil 
    ",0,0,10,6.6,0.30000000000000004,"[(('c', 'e', 'n'), 3), (('e', 'n', 't'), 2), (('i', 'n', 'g'), 2), (('n', 'g', ' '), 2), ((' ', 'i', 'n'), 2)]","[(('cenk', 'heartbreaking'), 1), (('heartbreaking', 'indeed'), 1), (('indeed', 'but'), 1), (('but', 'beautiful'), 1), (('beautiful', 'scene'), 1)]","['CenCem', 'Cenk', 'Cemre', 'zalimistanbul']",['https://t.co/nIkUtkYv8Y'],['@TunusTasci'],4,0,0,0,0,1,30.0,0,0,20.0,0,0,10.0,10.0,0,0,20.0,10.0,0,0,0,0,0,0,0,Turkic,Turkish, 
go girl,"Go girl  
     ",0,0,2,3.0,0.0,"[(('g', 'o', ' '), 1), (('o', ' ', 'g'), 1), ((' ', 'g', 'i'), 1), (('g', 'i', 'r'), 1), (('i', 'r', 'l'), 1)]","[(('go', 'girl'), 1)]","['cemreuyanik', 'masterchef', 'mastercheftuerkiye', 'cemre']",['https://t.co/mc3aGcmd6o'],[],4,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Turkic,Turkish, 
today is the first day of which burks consider to be the first day that air starts warming up there are three cemres one for air one for water and one for soil the first day on which each warms up what is the english term for cemre we urgently need cemre in london,"Today is the first day of , which Turks consider to be the first day that air starts warming up. There are three cemres: one for air, one for water and one for soil, the first day on which each warms up. What is the English term for cemre? We urgently need cemre in London.",0,0,54,3.9074074074074074,0.18518518518518517,"[((' ', 't', 'h'), 7), (('e', ' ', 'f'), 6), (('t', 'h', 'e'), 5), (('d', 'a', 'y'), 4), (('a', 'y', ' '), 4)]","[(('the', 'first'), 3), (('first', 'day'), 3), (('one', 'for'), 3), (('is', 'the'), 2), (('today', 'is'), 1)]",['Cemre'],[],[],1,0,0,14.814814814814811,0,0,5.555555555555555,11.111111111111109,0,24.07407407407407,16.666666666666664,5.555555555555555,1.8518518518518516,1.8518518518518516,0,0,3.7037037037037033,16.666666666666664,7.4074074074074066,0,3.7037037037037033,1.8518518518518516,0,0,0,Turkic,Turkish, 
i just heard my heart being ripped out whilst watching propose to for real saying the most amazing things only for her to deny him i can t take this make endgame so i can start the show,"I just heard my heart being ripped out whilst watching  propose to  for real, saying the most amazing things, only for her to deny him. I cant take this.   make  endgame so I can start the show!! ",0,0,38,3.8947368421052633,0.6081081081081081,"[(('i', 'n', 'g'), 5), (('n', 'g', ' '), 4), ((' ', 't', 'h'), 4), (('s', 't', ' '), 3), ((' ', 'h', 'e'), 3)]","[(('i', 'just'), 1), (('just', 'heard'), 1), (('heard', 'my'), 1), (('my', 'heart'), 1), (('heart', 'being'), 1)]","['Cenk', 'Cemre', 'Zalimstanbul', 'CenCem']",['https://t.co/cFGFpPv0ec'],[],4,0,0,13.157894736842104,0,1,5.263157894736842,7.894736842105262,0,10.526315789473683,15.789473684210526,15.789473684210526,7.894736842105262,0,0,0,0,31.57894736842105,0,0,2.631578947368421,0,0,0,0,Turkic,Turkish, 
welcome,Welcome  ,0,0,1,7.0,0.0,"[(('w', 'e', 'l'), 1), (('e', 'l', 'c'), 1), (('l', 'c', 'o'), 1), (('c', 'o', 'm'), 1), (('o', 'm', 'e'), 1)]",[],['cemre'],[],[],1,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
great moment,Great moment       ,0,0,2,5.5,0.0,"[(('g', 'r', 'e'), 1), (('r', 'e', 'a'), 1), (('e', 'a', 't'), 1), (('a', 't', ' '), 1), (('t', ' ', 'm'), 1)]","[(('great', 'moment'), 1)]","['KuzeyCemre', 'KuzeyGney', 'Kuzey', 'Cemre', 'kivantatlitu', 'KivancTatlitug']",['https://t.co/gznlltzu79'],[],6,0,0,0,0,1,50.0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
season 1 vs season 2,"season 1                  vs.              season 2 
   ",0,0,5,3.2,0.2,"[(('s', 'e', 'a'), 2), (('e', 'a', 's'), 2), (('a', 's', 'o'), 2), (('s', 'o', 'n'), 2), (('o', 'n', ' '), 2)]","[(('season', '1'), 1), (('1', 'vs'), 1), (('vs', 'season'), 1), (('season', '2'), 1)]","['zalimistanbul', 'cemre']",['https://t.co/qyv90kQhhQ'],[],2,0,0,20.0,0,1,0,0,0,60.0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,0,Turkic,Turkish, 
from drama to action wait for us soon march 12 2020 action movie adaniskutsalkavga actress starring era bilgic ismail filiz,"From drama to action  
  , ..
Wait for us soon March 12, 2020  
. Action movie "" ADANISKUTSALKAVGA"" ; Actress starring: ESRA BILGIC  , ISMAIL FILIZ   ",0,6,20,5.2,0.47500000000000003,"[((' ', 'a', 'c'), 3), (('a', 'c', 't'), 3), (('o', 'n', ' '), 3), (('c', 't', 'i'), 2), (('t', 'i', 'o'), 2)]","[(('from', 'drama'), 1), (('drama', 'to'), 1), (('to', 'action'), 1), (('action', 'wait'), 1), (('wait', 'for'), 1)]","['adaniskutsalkavga', 'cemre']",['https://t.co/VAGzExOxzR'],"['@esbilgic', '@esbilgic', '@ismailflz']",2,0,0,45.0,0,1,0,0,0,25.0,15.0,5.0,5.0,0,0,0,30.0,10.0,10.0,0,0,0,0,0,0,Turkic,Turkish, 
best couple ve,    best couple  ve ,0,0,3,4.0,0.3333333333333333,"[(('b', 'e', 's'), 1), (('e', 's', 't'), 1), (('s', 't', ' '), 1), (('t', ' ', 'c'), 1), ((' ', 'c', 'o'), 1)]","[(('best', 'couple'), 1), (('couple', 've'), 1)]","['cencem', 'cenk', 'cemre']",[],"['@AvsarFilm', '@KanalD', '@zalimistdizi']",3,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
love love so much, LOVE LOVE LOVE SO MUCH  /  /  ,0,4,4,3.5,1.375,"[(('l', 'o', 'v'), 2), (('o', 'v', 'e'), 2), (('v', 'e', ' '), 2), (('e', ' ', 'l'), 1), ((' ', 'l', 'o'), 1)]","[(('love', 'love'), 2), (('love', 'so'), 1), (('so', 'much'), 1)]","['kuzey', 'cemre']",['https://t.co/RXMEQ4pGBQ'],"['@gordi213', '@kivanctatlitug', '@oykukarayeeel']",2,0,0,50.0,0,1,0,0,0,0,0,0,50.0,0,0,0,0,75.0,0,0,0,0,0,0,0,Turkic,Turkish, 
girl power,  girl power ,0,0,2,4.5,0.0,"[(('g', 'i', 'r'), 1), (('i', 'r', 'l'), 1), (('r', 'l', ' '), 1), (('l', ' ', 'p'), 1), ((' ', 'p', 'o'), 1)]","[(('girl', 'power'), 1)]",['Cemre'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
women power,women power ,0,0,2,5.0,0.0,"[(('w', 'o', 'm'), 1), (('o', 'm', 'e'), 1), (('m', 'e', 'n'), 1), (('e', 'n', ' '), 1), (('n', ' ', 'p'), 1)]","[(('women', 'power'), 1)]",['Cemre'],[],[],1,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
super sin,Supersin ,0,0,2,4.0,2.0,"[(('s', 'u', 'p'), 1), (('u', 'p', 'e'), 1), (('p', 'e', 'r'), 1), (('e', 'r', ' '), 1), (('r', ' ', 's'), 1)]",[],['Cemre'],[],[],1,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turkic,Turkish, 
goes to," goes to    

",0,0,2,3.0,0.0,"[(('g', 'o', 'e'), 1), (('o', 'e', 's'), 1), (('e', 's', ' '), 1), (('s', ' ', 't'), 1), ((' ', 't', 'o'), 1)]","[(('goes', 'to'), 1)]","['masterchefturkiye', 'cemre']",[],[],2,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,50.0,0,0,0,0,0,0,0,Turkic,Turkish, 
next week summary v s with the confused aptal in between the battle will be interesting," next week summary:

 v/s 
With the confused aptal  in between. 
The battle will be interesting. 
    
  ",0,0,16,4.5,0.28125,"[(('w', 'e', 'e'), 2), ((' ', 'w', 'i'), 2), ((' ', 't', 'h'), 2), (('t', 'h', 'e'), 2), (('h', 'e', ' '), 2)]","[(('next', 'week'), 1), (('week', 'summary'), 1), (('summary', 'v'), 1), (('v', 's'), 1), (('s', 'with'), 1)]","['Yemin', 'ReyEm', 'Cavidan', 'Cemre']",[],"['@yeminkanal7', '@kanal7', '@GkberkDemirci', '@ozgeyagizz']",4,0,0,18.75,0,0,18.75,12.5,0,25.0,18.75,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,Turkic,Turkish, 
you could see how yuta really pour in his emotion when he sings there will be a time for you to shine,"you could see how yuta really pour in his emotion when he sings  there will be a time for you to shine 
 
          ",0,0,22,3.6363636363636362,0.18181818181818182,"[(('y', 'o', 'u'), 2), (('o', 'u', ' '), 2), (('n', ' ', 'h'), 2), (('u', ' ', 'c'), 1), ((' ', 'c', 'o'), 1)]","[(('you', 'could'), 1), (('could', 'see'), 1), (('see', 'how'), 1), (('how', 'yuta'), 1), (('yuta', 'really'), 1)]","['neozone_minitracks1', 'NeoZone_Boom', 'NeoZone_MiniTracks1', 'Cemre', 'Asteroid_withYangyang', 'Asteroid', 'HekimoluBoykot', 'NeoZone_Boom', 'WednesdayWisdom', 'SUHO_IS_COMING']",['https://t.co/Bf05Trk5dK'],[],10,0,0,0,0,1,0,9.090909090909092,0,9.090909090909092,13.636363636363637,13.636363636363637,22.72727272727273,0,0,0,0,31.818181818181824,0,0,0,0,0,0,0,Turkic,Turkish, 
forty eight cemned,Fourty eight Cemned       ,0,0,3,5.333333333333333,0.8333333333333333,"[(('f', 'o', 'r'), 1), (('o', 'r', 't'), 1), (('r', 't', 'y'), 1), (('t', 'y', ' '), 1), (('y', ' ', 'e'), 1)]","[(('fourty', 'eight'), 1), (('eight', 'cemned'), 1)]","['ZalimIstanbul', 'CemNed', 'SeraKutlubey', 'BerkerGven', 'Nedim', 'Cemre', 'NedimKaraay']",[],[],7,0,0,0,0,0,0,0,0,66.66666666666666,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,Turkic,Turkish, 
forty seven cemned,Fourty seven Cemned       ,0,0,3,5.333333333333333,0.8333333333333333,"[(('f', 'o', 'r'), 1), (('o', 'r', 't'), 1), (('r', 't', 'y'), 1), (('t', 'y', ' '), 1), (('y', ' ', 's'), 1)]","[(('fourty', 'seven'), 1), (('seven', 'cemned'), 1)]","['ZalimIstanbul', 'CemNed', 'SeraKutlubey', 'BerkerGven', 'Nedim', 'Cemre', 'NedimKaraay']",[],[],7,0,0,0,0,0,0,0,0,66.66666666666666,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,Turkic,Turkish, 
